student_id,age,gender,department,attendance,previous_gpa,study_hours,assignment_score,ca_score,semester_result,performance_category
ST1821,19,Male,Computer Science,55.6,2.38,4.0,57.2,57.6,54.0,Medium
ST1822,25,Female,Accounting,52.2,1.45,0.1,37.1,43.2,24.6,Low
ST1823,29,Male,Accounting,70.3,3.1,6.9,64.2,72.1,54.3,Medium
ST1824,18,Male,Education,94.7,3.42,9.6,87.2,80.4,70.3,High
ST1825,23,Female,Computer Science,99.0,2.88,7.4,77.9,57.2,66.8,High
ST1826,27,Male,Law,55.3,1.39,2.6,55.6,53.0,38.5,Low
ST1827,28,Female,Business Admin,66.8,2.89,5.1,66.6,53.7,54.0,Medium
ST1828,26,Male,Medicine,61.6,1.68,0.3,44.4,46.8,36.4,Low
ST1829,29,Female,Medicine,64.9,2.61,8.3,64.2,70.1,50.0,Medium
ST1830,27,Male,Law,71.0,3.04,7.6,50.9,54.7,63.2,Medium
ST1831,25,Female,Computer Science,72.2,2.96,6.4,67.0,57.5,56.2,Medium
ST1832,19,Male,Economics,68.3,2.5,0.8,48.8,25.0,57.4,Low
ST1833,17,Female,Business Admin,73.9,2.86,3.3,55.9,62.3,58.9,Medium
ST1834,29,Male,Business Admin,88.0,3.3,10.4,72.7,64.6,78.8,High
ST1835,17,Female,Engineering,61.8,2.39,2.7,24.1,29.4,38.1,Low
ST1836,27,Female,Law,88.1,3.32,8.1,88.5,84.0,75.5,High
ST1837,19,Male,Accounting,94.6,3.81,10.5,84.4,74.8,82.7,High
ST1838,18,Female,Education,74.3,3.42,6.8,96.5,67.8,92.4,High
ST1839,27,Male,Education,81.9,3.05,2.5,61.7,73.8,53.9,Medium
ST1840,23,Female,Engineering,75.0,3.61,6.1,83.0,80.0,71.9,High
ST1841,25,Female,Engineering,84.3,3.64,7.3,84.6,79.4,96.2,High
ST1842,20,Female,Accounting,74.9,2.97,7.5,64.9,63.5,52.2,Medium
ST1843,27,Female,Economics,88.0,3.8,10.7,80.5,89.1,61.4,High
ST1844,21,Female,Accounting,78.1,3.93,8.2,80.6,79.0,76.3,High
ST1845,18,Female,Accounting,96.1,3.42,8.9,71.5,88.6,88.6,High
ST1846,27,Male,Engineering,59.1,3.08,5.6,61.2,59.6,59.4,Medium
ST1847,25,Male,Accounting,95.1,3.2,10.2,62.8,63.0,87.0,High
ST1848,19,Male,Economics,99.2,3.78,9.7,81.6,81.0,73.0,High
ST1849,25,Female,Law,62.3,2.57,5.4,67.1,44.1,57.8,Medium
ST1850,24,Male,Computer Science,73.3,2.58,7.8,73.9,71.8,53.1,Medium
ST1851,19,Female,Business Admin,94.9,3.5,5.5,69.7,76.4,60.4,Medium
ST1852,23,Female,Medicine,66.2,2.55,7.0,57.3,73.2,51.1,Medium
ST1853,22,Female,Computer Science,75.3,3.19,6.0,72.7,45.4,53.9,Medium
ST1854,26,Male,Accounting,63.6,1.64,0.9,51.3,25.5,26.0,Low
ST1855,24,Female,Medicine,77.1,3.34,5.3,45.8,66.8,52.1,Medium
ST1856,19,Male,Law,83.4,2.63,3.6,42.8,53.4,59.8,Medium
ST1857,25,Female,Law,84.4,2.81,5.1,73.1,62.3,48.8,Medium
ST1858,19,Female,Business Admin,62.6,2.12,5.7,74.1,50.6,49.0,Medium
ST1859,21,Female,Law,74.6,3.1,3.6,55.1,54.9,42.5,Medium
ST1860,24,Male,Education,72.8,3.34,4.5,68.2,64.9,50.0,Medium
ST1861,26,Male,Computer Science,81.7,2.28,5.2,57.4,51.5,72.1,Medium
ST1862,22,Female,Accounting,84.0,3.88,7.3,74.4,78.8,81.8,High
ST1863,28,Male,Law,42.1,1.2,0.0,61.8,61.1,38.4,Low
ST1864,19,Female,Law,25.6,2.06,0.5,25.5,49.7,36.1,Low
ST1865,18,Female,Medicine,50.9,1.9,3.6,33.5,51.9,13.7,Low
ST1866,18,Male,Education,43.6,1.85,2.3,52.4,27.4,34.8,Low
ST1867,22,Male,Medicine,80.7,3.21,10.3,69.9,90.3,76.8,High
ST1868,26,Male,Engineering,75.8,2.59,5.0,69.4,58.0,48.6,Medium
ST1869,28,Male,Medicine,100.0,3.13,8.2,83.4,66.2,76.2,High
ST1870,19,Male,Economics,64.3,2.57,6.9,66.2,67.3,40.5,Medium
ST1871,24,Female,Education,71.2,2.75,4.8,77.7,52.5,64.7,Medium
ST1872,28,Male,Medicine,61.5,1.83,4.5,47.5,21.0,32.9,Low
ST1873,18,Female,Engineering,100.0,3.61,10.2,77.1,72.9,64.5,High
ST1874,25,Male,Law,55.5,2.5,4.7,26.0,36.7,52.0,Low
ST1875,18,Female,Accounting,84.0,2.76,8.1,77.3,68.5,52.8,Medium
ST1876,20,Male,Economics,65.9,2.48,6.9,49.9,66.8,47.2,Medium
ST1877,18,Male,Law,69.8,3.39,6.5,58.5,47.1,67.9,Medium
ST1878,17,Female,Business Admin,55.3,2.25,4.4,50.6,43.3,49.2,Low
ST1879,20,Male,Medicine,81.2,2.53,7.1,55.3,49.9,56.7,Medium
ST1880,27,Female,Accounting,66.5,1.51,1.0,48.6,39.8,29.8,Low
ST1881,18,Male,Economics,85.2,3.58,5.9,88.1,76.2,55.7,High
ST1882,28,Female,Economics,70.0,2.51,6.7,65.3,35.0,77.3,Medium
ST1883,27,Female,Computer Science,59.3,2.11,2.7,29.6,38.9,41.6,Low
ST1884,28,Male,Education,78.6,3.02,1.7,61.7,43.0,75.4,Medium
ST1885,19,Female,Computer Science,81.4,2.93,11.9,89.1,77.3,82.9,High
ST1886,20,Male,Medicine,81.1,4.0,9.7,83.0,73.4,71.5,High
ST1887,29,Female,Computer Science,63.3,3.36,5.6,51.0,65.5,55.2,Medium
ST1888,29,Female,Accounting,79.6,3.68,7.7,82.7,85.3,96.9,High
ST1889,22,Male,Economics,51.4,1.6,0.0,12.6,27.9,57.6,Low
ST1890,19,Male,Engineering,76.7,2.56,4.9,54.2,52.2,64.1,Medium
ST1891,24,Male,Law,70.5,3.37,6.1,64.4,45.7,53.1,Medium
ST1892,18,Female,Economics,70.8,1.48,2.7,52.6,38.1,10.6,Low
ST1893,25,Male,Engineering,62.5,2.7,2.7,36.3,70.3,58.0,Medium
ST1894,27,Male,Medicine,68.5,2.77,6.1,71.7,63.2,69.1,Medium
ST1895,29,Male,Accounting,71.4,2.88,2.6,48.6,64.5,53.9,Medium
ST1896,29,Male,Computer Science,100.0,3.98,6.5,77.7,86.8,82.8,High
ST1897,25,Male,Economics,49.1,1.8,1.6,36.3,43.3,38.3,Low
ST1898,20,Male,Computer Science,66.6,2.89,6.0,72.9,64.3,47.1,Medium
ST1899,28,Female,Medicine,86.0,3.31,7.9,62.3,66.1,80.7,High
ST1900,22,Female,Computer Science,63.1,1.64,0.0,46.5,20.6,28.3,Low
ST1901,29,Male,Accounting,80.9,2.92,3.1,44.9,62.1,61.4,Medium
ST1902,21,Female,Economics,87.0,1.8,5.2,71.2,55.8,42.0,Medium
ST1903,20,Male,Engineering,67.1,2.92,7.6,58.0,72.2,56.8,Medium
ST1904,22,Male,Medicine,90.9,3.76,10.3,82.0,55.0,82.8,High
ST1905,19,Female,Accounting,91.6,2.9,7.0,72.6,87.6,88.4,High
ST1906,22,Male,Accounting,100.0,3.77,10.8,82.8,76.0,69.4,High
ST1907,19,Male,Law,74.9,3.26,3.5,59.8,76.3,56.0,Medium
ST1908,29,Female,Medicine,62.6,2.94,3.2,64.7,52.6,36.8,Medium
ST1909,18,Male,Accounting,58.2,1.56,0.8,44.8,56.2,38.1,Low
ST1910,24,Female,Law,75.7,3.89,10.8,87.7,78.5,82.8,High
ST1911,17,Female,Education,63.9,1.93,0.0,41.9,41.1,46.5,Low
ST1912,19,Male,Engineering,76.4,3.34,9.8,86.7,81.6,75.2,High
ST1913,24,Female,Computer Science,79.3,2.57,6.7,61.3,53.2,67.3,Medium
ST1914,21,Male,Engineering,73.0,2.63,2.4,50.1,68.5,62.5,Medium
ST1915,17,Female,Medicine,84.1,3.63,8.3,87.5,81.4,65.9,High
ST1916,18,Male,Medicine,84.3,3.63,9.6,63.1,88.2,77.3,High
ST1917,21,Male,Business Admin,50.9,2.17,9.3,63.5,52.6,59.1,Medium
ST1918,22,Female,Computer Science,91.9,3.54,9.7,80.7,73.4,69.2,High
ST1919,28,Female,Engineering,69.6,3.17,6.0,71.6,51.9,49.9,Medium
ST1920,25,Female,Computer Science,72.2,2.19,4.5,64.5,77.8,62.0,Medium
ST1921,29,Male,Accounting,34.3,2.5,0.5,46.4,44.6,1.0,Low
ST1922,20,Female,Medicine,89.8,4.0,7.6,66.8,79.1,81.7,High
ST1923,25,Female,Engineering,61.7,2.15,1.3,58.6,64.2,59.6,Medium
ST1924,22,Female,Accounting,85.1,2.81,5.7,65.5,61.5,58.2,Medium
ST1925,26,Female,Medicine,69.2,1.05,2.3,40.1,53.1,37.6,Low
ST1926,22,Male,Medicine,74.5,2.54,6.6,49.6,56.9,47.5,Medium
ST1927,24,Female,Engineering,94.7,3.53,12.0,80.1,71.3,76.1,High
ST1928,21,Male,Education,82.8,4.0,8.6,78.4,86.2,89.4,High
ST1929,28,Male,Law,75.3,3.5,1.0,65.7,57.2,48.6,Medium
ST1930,27,Female,Law,68.5,3.2,6.8,68.0,61.7,56.8,Medium
ST1931,17,Male,Business Admin,67.3,2.41,6.6,64.1,68.4,50.2,Medium
ST1932,28,Female,Law,69.7,2.41,3.9,28.6,19.7,39.6,Low
ST1933,21,Female,Medicine,99.8,3.08,10.7,73.2,86.8,74.2,High
ST1934,24,Female,Business Admin,63.9,2.56,2.1,62.4,52.3,65.9,Medium
ST1935,23,Male,Engineering,90.9,3.76,11.8,77.0,68.1,79.6,High
ST1936,17,Male,Law,54.5,2.42,2.6,39.3,29.0,27.7,Low
ST1937,22,Male,Economics,42.9,2.5,3.3,57.3,42.8,27.4,Low
ST1938,17,Female,Economics,78.4,2.27,2.1,68.4,56.9,61.1,Medium
ST1939,28,Male,Medicine,82.2,3.64,6.8,84.0,85.8,84.3,High
ST1940,28,Male,Business Admin,66.1,3.41,6.9,62.3,81.8,50.7,Medium
ST1941,26,Male,Computer Science,92.3,3.39,6.6,53.2,51.2,65.0,Medium
ST1942,18,Female,Business Admin,37.0,2.06,3.2,22.3,45.8,48.8,Low
ST1943,22,Male,Business Admin,54.1,2.76,1.9,55.1,56.0,46.4,Medium
ST1944,19,Male,Economics,98.7,3.9,6.8,85.0,95.1,89.0,High
ST1945,20,Female,Engineering,95.4,3.29,9.4,85.8,71.4,83.6,High
ST1946,18,Male,Engineering,89.3,3.52,9.7,74.2,76.2,62.3,High
ST1947,20,Male,Accounting,78.2,2.85,3.0,64.0,52.9,74.6,Medium
ST1948,29,Male,Business Admin,66.8,1.93,2.6,37.2,27.2,62.0,Low
ST1949,27,Female,Business Admin,43.0,2.35,3.1,42.2,36.1,36.3,Low
ST1950,19,Female,Accounting,78.5,3.82,8.5,74.3,69.8,76.9,High
ST1951,18,Male,Business Admin,58.0,2.07,2.1,28.9,29.1,21.2,Low
ST1952,21,Female,Engineering,82.5,2.47,5.9,70.7,49.3,56.6,Medium
ST1953,29,Male,Education,63.2,2.75,6.6,68.4,51.4,64.5,Medium
ST1954,26,Female,Business Admin,56.9,1.69,2.9,48.0,51.3,36.7,Low
ST1955,26,Male,Business Admin,70.0,2.19,6.7,43.7,64.0,83.4,Medium
ST1956,29,Female,Law,92.3,3.39,8.1,85.0,79.8,84.1,High
ST1957,18,Male,Education,38.1,1.91,2.7,58.2,42.3,29.8,Low
ST1958,19,Female,Law,49.0,1.55,2.0,32.2,47.9,30.3,Low
ST1959,17,Male,Business Admin,84.9,3.0,6.4,68.9,68.5,54.9,Medium
ST1960,25,Female,Business Admin,38.8,1.29,2.8,33.7,27.0,23.5,Low
ST1961,27,Male,Medicine,88.9,2.81,9.9,85.7,79.2,78.6,High
ST1962,18,Female,Computer Science,54.6,2.5,4.3,58.0,28.4,47.1,Low
ST1963,24,Female,Accounting,70.9,2.93,5.1,66.2,80.6,53.0,Medium
ST1964,18,Male,Accounting,53.5,2.13,1.1,31.2,23.5,40.1,Low
ST1965,23,Male,Engineering,78.6,2.55,2.6,49.0,69.1,56.9,Medium
ST1966,21,Male,Engineering,77.2,3.68,9.9,83.4,74.5,71.5,High
ST1967,20,Female,Computer Science,52.4,1.83,0.0,42.4,41.9,47.0,Low
ST1968,17,Female,Education,45.1,1.11,1.4,48.5,37.1,48.2,Low
ST1969,29,Male,Law,74.5,2.66,7.1,64.4,50.2,67.8,Medium
ST1970,21,Male,Business Admin,63.4,2.78,3.1,60.3,60.3,64.1,Medium
ST1971,21,Female,Business Admin,76.7,3.9,11.1,80.5,81.0,80.5,High
ST1972,22,Male,Computer Science,68.1,2.5,5.9,46.7,66.2,65.2,Medium
ST1973,21,Female,Engineering,68.5,2.63,3.7,66.5,56.1,43.6,Medium
ST1974,27,Female,Medicine,56.1,1.75,3.6,43.7,41.2,50.2,Low
ST1975,17,Male,Education,80.0,2.73,4.2,65.8,69.1,59.7,Medium
ST1976,24,Male,Computer Science,82.9,3.21,5.8,82.3,86.5,59.6,High
ST1977,17,Female,Accounting,75.8,2.53,2.5,55.9,52.3,58.1,Medium
ST1978,26,Female,Engineering,71.9,3.21,4.1,68.2,63.2,55.0,Medium
ST1979,20,Male,Computer Science,84.4,2.49,2.3,47.8,60.9,52.4,Medium
ST1980,24,Female,Economics,73.8,2.36,6.0,63.8,55.4,64.2,Medium
ST1981,24,Male,Education,62.6,2.46,0.8,53.6,27.2,47.3,Low
ST1982,18,Female,Engineering,87.6,3.51,7.4,76.9,84.0,84.8,High
ST1983,19,Male,Medicine,60.5,2.76,3.9,73.9,53.0,64.0,Medium
ST1984,27,Female,Accounting,54.1,2.16,2.6,33.3,39.2,33.5,Low
ST1985,24,Male,Law,84.6,3.42,5.6,64.5,35.0,85.0,Medium
ST1986,28,Female,Accounting,72.7,1.91,5.4,62.3,45.9,62.5,Medium
ST1987,21,Female,Economics,80.8,3.03,8.9,66.9,40.1,66.3,Medium
ST1988,26,Male,Computer Science,54.9,2.61,4.3,54.3,56.5,68.3,Medium
ST1989,18,Male,Education,94.9,3.25,11.3,70.0,73.4,69.7,High
ST1990,24,Male,Computer Science,78.8,2.77,2.4,42.0,68.5,65.2,Medium
ST1991,28,Male,Engineering,82.7,2.75,6.3,55.6,64.8,53.2,Medium
ST1992,22,Female,Engineering,89.4,3.87,6.4,89.4,81.0,86.5,High
ST1993,18,Female,Medicine,96.4,3.93,6.5,69.5,86.2,78.9,High
ST1994,27,Male,Engineering,75.0,1.97,3.0,72.4,60.4,50.8,Medium
ST1995,21,Male,Education,59.5,3.21,7.3,66.8,44.7,76.5,Medium
ST1996,26,Female,Computer Science,75.0,2.84,5.9,50.6,54.6,52.1,Medium
ST1997,17,Male,Accounting,75.9,3.6,8.2,83.8,89.3,88.8,High
ST1998,22,Male,Engineering,71.8,2.45,3.7,66.8,50.3,53.5,Medium
ST1999,28,Male,Accounting,39.2,2.23,1.5,13.4,57.6,50.2,Low
ST2000,28,Male,Computer Science,47.7,1.78,2.4,19.4,31.7,47.5,Low
ST2001,28,Male,Law,66.9,2.38,2.4,71.9,61.2,60.1,Medium
ST2002,25,Female,Economics,63.6,1.92,3.4,35.4,35.2,46.6,Low
ST2003,25,Male,Education,69.0,3.05,7.2,61.0,54.9,71.4,Medium
ST2004,21,Male,Law,77.7,2.47,4.4,79.6,69.4,74.1,Medium
ST2005,17,Female,Business Admin,82.6,3.82,9.8,81.6,74.0,86.7,High
ST2006,21,Male,Law,81.1,2.41,2.8,85.0,51.4,74.2,Medium
ST2007,17,Male,Education,69.3,3.23,5.1,60.5,51.2,68.3,Medium
ST2008,23,Female,Engineering,73.1,3.89,6.7,85.6,73.8,69.4,High
ST2009,17,Female,Medicine,72.4,3.5,8.9,59.5,46.9,72.1,Medium
ST2010,25,Male,Law,69.3,2.83,7.5,54.1,53.9,65.6,Medium
ST2011,23,Female,Education,34.6,1.69,0.5,50.2,38.7,48.5,Low
ST2012,21,Male,Engineering,49.9,1.97,1.1,56.3,22.8,36.6,Low
ST2013,17,Male,Accounting,89.8,3.31,3.3,54.1,65.1,64.5,Medium
ST2014,28,Male,Economics,67.8,1.45,4.0,20.6,24.6,58.7,Low
ST2015,19,Female,Computer Science,68.7,2.79,5.8,67.0,57.1,38.6,Medium
ST2016,19,Female,Medicine,66.6,2.18,6.5,65.7,58.9,55.5,Medium
ST2017,28,Female,Business Admin,64.0,3.46,4.5,37.6,72.1,54.9,Medium
ST2018,21,Male,Medicine,77.2,2.96,8.6,53.5,60.5,51.0,Medium
ST2019,25,Female,Education,69.7,3.13,2.3,70.6,65.1,44.4,Medium
ST2020,24,Female,Education,49.2,2.22,0.0,27.6,19.7,31.1,Low
ST2021,23,Male,Education,45.9,2.41,3.0,55.3,36.9,44.5,Low
ST2022,29,Male,Business Admin,100.0,3.51,8.9,80.7,79.3,82.5,High
ST2023,28,Male,Accounting,72.2,2.59,1.5,73.5,54.7,61.8,Medium
ST2024,20,Female,Law,40.5,3.0,4.4,46.5,54.5,51.1,Medium
ST2025,18,Female,Medicine,75.8,3.73,4.9,73.0,80.1,73.0,High
ST2026,29,Female,Accounting,66.3,1.98,2.9,48.0,32.7,25.2,Low
ST2027,22,Female,Medicine,69.7,3.04,4.9,46.5,45.3,73.6,Medium
ST2028,24,Female,Economics,81.2,2.32,3.6,59.9,56.6,48.3,Medium
ST2029,22,Female,Economics,87.0,3.4,10.9,95.7,87.6,69.0,High
ST2030,29,Female,Medicine,73.7,2.31,5.6,63.0,74.8,53.6,Medium
ST2031,26,Female,Education,85.9,3.37,3.7,65.5,57.9,55.5,Medium
ST2032,28,Male,Law,75.2,3.44,11.4,80.4,79.8,84.3,High
ST2033,20,Male,Economics,78.2,3.0,11.0,92.1,69.5,63.6,High
ST2034,29,Male,Computer Science,75.0,1.69,3.2,48.7,53.9,30.5,Low
ST2035,23,Male,Accounting,77.4,3.29,9.4,58.1,61.4,66.7,Medium
ST2036,26,Male,Business Admin,59.3,2.5,1.8,35.2,54.5,41.6,Low
ST2037,25,Female,Medicine,81.3,2.45,4.1,35.5,53.7,67.3,Medium
ST2038,17,Male,Economics,73.3,2.56,5.2,64.4,47.6,58.8,Medium
ST2039,24,Male,Business Admin,61.9,2.5,1.2,60.3,29.7,43.3,Low
ST2040,25,Male,Education,65.8,3.08,6.7,61.4,46.4,62.0,Medium
ST2041,18,Female,Law,100.0,3.13,4.6,76.2,85.7,69.6,High
ST2042,19,Male,Accounting,91.7,3.71,10.6,78.6,77.0,84.5,High
ST2043,25,Male,Computer Science,46.8,2.37,2.4,50.3,13.8,41.8,Low
ST2044,17,Female,Education,94.9,3.57,15.1,64.6,91.0,74.8,High
ST2045,20,Female,Economics,55.3,2.42,4.6,57.1,26.4,51.6,Low
ST2046,17,Male,Engineering,91.1,3.4,8.6,76.3,80.3,72.2,High
ST2047,28,Female,Computer Science,78.3,2.72,7.7,59.4,57.0,64.6,Medium
ST2048,19,Male,Business Admin,86.9,3.63,4.0,82.1,65.4,68.2,High
ST2049,18,Male,Accounting,83.6,3.45,10.3,83.8,64.8,78.7,High
ST2050,24,Female,Law,51.3,2.0,3.1,21.1,35.1,56.1,Low
ST2051,28,Male,Education,92.3,4.0,12.8,81.0,72.2,75.8,High
ST2052,17,Male,Law,46.4,1.19,2.2,25.6,36.7,14.6,Low
ST2053,29,Female,Education,78.2,3.29,4.2,60.6,58.4,59.8,Medium
ST2054,26,Female,Computer Science,97.9,3.36,8.4,89.2,68.6,62.2,High
ST2055,19,Male,Medicine,43.3,1.61,0.9,29.6,46.3,23.8,Low
ST2056,22,Male,Accounting,76.4,3.86,8.0,83.5,67.9,72.1,High
ST2057,28,Female,Accounting,72.2,3.54,9.8,77.1,86.8,71.1,High
ST2058,23,Female,Accounting,70.1,3.15,5.1,46.3,56.4,59.3,Medium
ST2059,26,Male,Computer Science,47.9,1.73,2.9,32.9,48.3,30.1,Low
ST2060,29,Male,Business Admin,52.4,3.06,5.5,66.9,82.5,55.4,Medium
ST2061,17,Female,Accounting,30.6,1.53,2.1,29.2,37.2,36.4,Low
ST2062,24,Male,Law,72.9,2.43,3.9,68.8,65.2,61.4,Medium
ST2063,19,Male,Computer Science,94.0,3.15,1.5,68.2,73.5,37.4,Medium
ST2064,29,Male,Economics,98.5,3.58,9.7,84.9,85.7,81.6,High
ST2065,21,Female,Education,71.9,3.29,6.0,55.4,50.8,64.5,Medium
ST2066,26,Male,Economics,71.4,3.38,3.5,76.4,69.8,53.6,Medium
ST2067,20,Female,Law,63.2,3.5,3.2,65.1,63.5,58.1,Medium
ST2068,28,Female,Education,66.0,3.18,3.9,59.9,69.9,48.1,Medium
ST2069,29,Female,Engineering,85.8,3.34,10.4,86.1,86.7,76.8,High
ST2070,21,Male,Business Admin,60.3,1.99,4.5,63.0,76.0,45.9,Medium
ST2071,23,Male,Engineering,67.2,1.55,1.5,36.1,47.1,20.6,Low
ST2072,24,Female,Accounting,100.0,3.27,4.0,95.6,83.9,71.7,High
ST2073,28,Male,Law,52.4,2.73,4.7,65.4,50.3,50.3,Medium
ST2074,19,Female,Education,49.3,2.16,3.8,56.4,48.0,65.5,Medium
ST2075,21,Male,Engineering,72.0,2.71,2.5,61.6,35.0,56.4,Medium
ST2076,19,Female,Medicine,72.6,2.9,1.9,64.2,49.6,49.9,Medium
ST2077,27,Male,Medicine,72.5,2.47,5.4,71.4,66.2,85.0,Medium
ST2078,26,Male,Computer Science,64.8,2.9,8.1,76.9,40.5,58.0,Medium
ST2079,17,Male,Accounting,59.6,2.33,6.5,78.8,77.2,39.2,Medium
ST2080,18,Female,Medicine,64.0,1.58,2.3,28.6,47.0,20.4,Low
ST2081,27,Female,Accounting,75.6,2.7,4.3,71.5,75.3,49.4,Medium
ST2082,26,Female,Law,89.5,3.27,8.1,76.2,69.9,86.5,High
ST2083,23,Male,Economics,71.4,3.28,7.1,67.6,53.3,59.2,Medium
ST2084,19,Female,Accounting,53.0,1.79,2.8,42.1,48.9,45.9,Low
ST2085,29,Male,Education,79.0,2.64,4.1,77.5,67.1,62.0,Medium
ST2086,19,Female,Accounting,42.4,1.01,1.6,34.6,34.3,48.2,Low
ST2087,24,Male,Economics,44.7,2.17,1.3,17.9,37.1,53.1,Low
ST2088,17,Female,Education,76.6,2.23,6.2,53.2,72.2,63.1,Medium
ST2089,27,Female,Law,68.3,2.64,5.3,52.8,71.2,61.1,Medium
ST2090,22,Female,Computer Science,100.0,3.92,12.8,73.5,94.4,76.7,High
ST2091,23,Male,Economics,77.1,3.22,6.8,55.5,50.0,56.1,Medium
ST2092,22,Female,Law,68.4,1.99,6.0,57.3,34.4,16.7,Low
ST2093,21,Male,Law,57.3,2.5,0.0,35.7,38.4,42.0,Low
ST2094,24,Male,Education,60.4,3.09,3.5,73.3,43.1,53.5,Medium
ST2095,17,Female,Business Admin,64.7,2.25,0.0,42.5,56.3,33.1,Low
ST2096,26,Female,Medicine,86.3,3.15,8.6,78.1,78.9,58.8,High
ST2097,17,Female,Education,90.9,3.11,10.5,90.6,64.1,88.4,High
ST2098,28,Female,Accounting,81.3,2.22,3.3,78.1,47.6,61.6,Medium
ST2099,23,Female,Computer Science,87.9,4.0,10.5,73.6,81.6,63.1,High
ST2100,20,Female,Economics,79.1,3.42,5.7,62.1,56.6,63.3,Medium
ST2101,21,Female,Economics,60.2,2.59,3.6,54.1,53.6,60.1,Medium
ST2102,21,Male,Business Admin,45.1,2.12,2.2,42.0,37.7,58.7,Low
ST2103,19,Female,Accounting,42.7,2.35,0.2,56.3,15.0,52.7,Low
ST2104,22,Female,Computer Science,64.5,3.29,8.6,55.9,65.8,67.8,Medium
ST2105,17,Female,Business Admin,68.1,2.91,1.0,75.4,42.9,49.6,Medium
ST2106,20,Male,Education,82.7,2.06,8.2,79.1,49.8,58.8,Medium
ST2107,29,Female,Medicine,74.6,1.91,1.2,40.9,29.2,38.3,Low
ST2108,22,Male,Law,67.5,2.49,6.6,45.1,77.6,60.3,Medium
ST2109,22,Male,Law,100.0,3.89,6.3,82.6,65.6,70.8,High
ST2110,25,Female,Accounting,67.2,2.53,9.5,63.2,66.2,57.5,Medium
ST2111,27,Male,Medicine,100.0,3.38,11.3,91.5,65.6,78.4,High
ST2112,27,Female,Law,52.0,1.68,0.9,52.7,42.8,40.2,Low
ST2113,28,Female,Computer Science,51.3,2.32,0.0,26.9,59.6,28.4,Low
ST2114,24,Female,Law,64.1,3.06,6.3,52.3,56.2,63.4,Medium
ST2115,29,Female,Economics,72.8,3.36,6.1,64.5,62.4,85.0,Medium
ST2116,29,Male,Business Admin,49.1,2.5,0.0,17.2,33.2,63.4,Low
ST2117,17,Female,Computer Science,68.8,2.82,3.6,71.6,77.5,35.0,Medium
ST2118,22,Female,Accounting,68.7,2.5,2.3,32.7,31.1,34.3,Low
ST2119,24,Male,Engineering,43.6,2.04,3.7,45.4,34.2,44.2,Low
ST2120,21,Male,Accounting,86.0,1.97,6.6,46.6,72.3,51.6,Medium
ST2121,26,Female,Medicine,90.9,3.3,6.5,80.5,70.4,69.5,High
ST2122,28,Female,Business Admin,76.3,3.4,4.7,63.3,80.2,46.1,Medium
ST2123,19,Male,Law,62.3,2.5,2.4,33.0,51.1,51.6,Low
ST2124,26,Female,Law,64.8,2.88,6.9,72.2,55.7,61.2,Medium
ST2125,17,Male,Accounting,64.2,3.11,2.7,72.3,63.2,50.2,Medium
ST2126,20,Female,Education,78.9,2.56,6.5,59.3,42.8,48.2,Medium
ST2127,28,Male,Law,95.2,4.0,12.3,77.7,78.5,74.7,High
ST2128,28,Male,Engineering,75.0,1.88,5.2,39.6,39.9,45.1,Low
ST2129,28,Male,Engineering,69.1,2.89,1.6,53.1,43.2,65.3,Medium
ST2130,24,Female,Computer Science,90.8,3.89,7.7,73.0,77.2,86.5,High
ST2131,25,Female,Law,77.7,2.64,4.4,60.2,65.4,64.4,Medium
ST2132,17,Male,Accounting,78.4,2.52,3.9,68.4,54.3,60.5,Medium
ST2133,23,Female,Law,86.4,3.72,11.2,79.3,67.7,75.1,High
ST2134,26,Male,Law,61.4,2.72,6.0,60.7,58.5,50.9,Medium
ST2135,19,Female,Education,76.9,2.73,4.0,69.6,55.8,60.9,Medium
ST2136,18,Female,Business Admin,73.3,2.08,4.1,64.6,64.3,56.0,Medium
ST2137,19,Male,Computer Science,88.1,3.68,10.9,76.6,76.1,72.6,High
ST2138,26,Male,Computer Science,92.6,3.26,7.8,85.0,72.7,72.2,High
ST2139,25,Male,Law,81.5,3.3,3.5,53.1,57.2,47.1,Medium
ST2140,29,Male,Accounting,56.3,2.5,3.2,45.9,14.4,43.3,Low
ST2141,19,Male,Economics,93.5,3.55,7.3,88.4,93.7,84.2,High
ST2142,24,Male,Business Admin,100.0,3.4,8.0,70.8,88.6,78.8,High
ST2143,21,Female,Education,80.0,4.0,11.8,77.7,94.3,78.0,High
ST2144,24,Female,Education,92.6,4.0,11.6,86.1,78.9,82.1,High
ST2145,20,Male,Business Admin,79.1,3.07,9.1,92.1,87.4,77.3,High
ST2146,23,Male,Education,73.0,1.62,0.0,13.8,23.8,47.8,Low
ST2147,29,Male,Economics,64.2,2.14,3.0,50.7,27.6,34.1,Low
ST2148,26,Male,Education,72.7,2.48,7.7,71.4,72.4,64.6,Medium
ST2149,21,Female,Engineering,43.6,1.77,3.6,22.3,31.0,33.3,Low
ST2150,26,Male,Education,58.9,2.88,4.3,73.1,57.2,62.6,Medium
ST2151,21,Male,Law,34.8,2.09,2.5,39.2,54.0,44.1,Low
ST2152,17,Female,Law,100.0,3.42,9.0,91.5,63.1,76.0,High
ST2153,26,Female,Economics,96.1,3.41,10.8,87.4,81.4,82.8,High
